"mcp_code","city_name","week_num","pollution_ozone_wk","pollution_bc_wk","pollution_no2_wk","pollution_pm10_wk","pollution_pm25_wk"
11002,"Antwerpen",3,29.2571428571429,0.9,24.0571428571429,18.4,11.1714285714286
11002,"Antwerpen",4,26.5714285714286,0.942857142857143,29.6714285714286,17.7285714285714,10.7142857142857
11002,"Antwerpen",5,25.8857142857143,0.828571428571429,25.2571428571429,18.5428571428571,12.1571428571429
11002,"Antwerpen",6,32.3857142857143,1.15714285714286,25.6857142857143,22.6857142857143,16.0571428571429
11002,"Antwerpen",7,39.4428571428571,0.771428571428571,24.3714285714286,17.4428571428571,9.95714285714286
11002,"Antwerpen",8,34.8,0.985714285714286,25.2142857142857,41.9428571428571,15.4428571428571
11002,"Antwerpen",9,17.6428571428571,1.9,36.7857142857143,41.3285714285714,27.8285714285714
11002,"Antwerpen",10,39.4428571428571,0.985714285714286,26.0857142857143,27.4857142857143,16.9714285714286
11002,"Antwerpen",11,49.9285714285714,0.528571428571429,21.4,15.1285714285714,7.17142857142857
11002,"Antwerpen",12,47.3142857142857,0.885714285714286,27.0857142857143,29.2285714285714,17.5714285714286
11002,"Antwerpen",13,49.9142857142857,1.22857142857143,32.8571428571429,32.0571428571429,16.1571428571429
11002,"Antwerpen",14,59.1571428571429,0.428571428571429,17.3285714285714,21.4428571428571,10.4428571428571
11002,"Antwerpen",15,48.1571428571429,0.714285714285714,25.5714285714286,17.3,8.97142857142857
11002,"Antwerpen",16,49.4714285714286,0.942857142857143,26.0571428571429,30.7,18.2571428571429
11002,"Antwerpen",17,65.2285714285714,0.685714285714286,17.5428571428571,26.7857142857143,14.1714285714286
11002,"Antwerpen",18,57.0428571428571,0.6,21.0857142857143,19.0857142857143,9.9
11002,"Antwerpen",19,45.6142857142857,0.685714285714286,21.4,16.0285714285714,7.95714285714286
11002,"Antwerpen",20,47.1571428571429,0.514285714285714,18.3571428571429,16.1714285714286,8.84285714285714
11002,"Antwerpen",21,56.6571428571429,0.4,13.3571428571429,13,5.55714285714286
11002,"Antwerpen",22,65.9857142857143,0.7,18.9285714285714,21.5857142857143,10.7142857142857
11002,"Antwerpen",23,56.6285714285714,1.02857142857143,26.7857142857143,26.7714285714286,15.4857142857143
11002,"Antwerpen",24,60,0.771428571428571,19.7,25.1285714285714,11.4857142857143
11002,"Antwerpen",25,50.7142857142857,0.528571428571429,13.5142857142857,19.2714285714286,10.8285714285714
11002,"Antwerpen",26,36.8,0.985714285714286,20.7714285714286,23.8428571428571,14.5714285714286
11002,"Antwerpen",27,36.0857142857143,0.7,17.0142857142857,18.1285714285714,8.95714285714286
11002,"Antwerpen",28,38.4,0.828571428571429,17.7,20.8571428571429,12.6
11002,"Antwerpen",29,45.8428571428571,0.628571428571429,13.6428571428571,20.2571428571429,10.7571428571429
11002,"Antwerpen",30,43.3428571428571,0.514285714285714,12.1428571428571,18.3857142857143,8.78571428571428
11002,"Antwerpen",31,43.7285714285714,0.6,15.9285714285714,16.9714285714286,9.04285714285714
11002,"Antwerpen",32,32.4428571428571,0.585714285714286,15.2571428571429,14.3428571428571,5.87142857142857
11002,"Antwerpen",33,33.9428571428571,0.642857142857143,18.3142857142857,19.5142857142857,9.78571428571429
11002,"Antwerpen",34,39.1285714285714,0.628571428571429,15.3,15.5285714285714,7.24285714285714
11002,"Antwerpen",35,45.5571428571429,0.571428571428571,14.8714285714286,18.5,8.98571428571429
11002,"Antwerpen",36,50.0571428571429,1.21428571428571,23.5285714285714,31.5428571428571,18.0714285714286
11002,"Antwerpen",37,34,0.814285714285714,21.8714285714286,18.1571428571429,9.11428571428571
11002,"Antwerpen",38,31.9714285714286,1.18571428571429,26.4142857142857,24.8428571428571,13.4714285714286
11002,"Antwerpen",39,33.1,0.757142857142857,19.6428571428571,16.8,7.5
11002,"Antwerpen",40,34.8571428571429,0.628571428571429,18.8285714285714,12.5142857142857,5.12857142857143
11002,"Antwerpen",41,19.1428571428571,1.32857142857143,29.2142857142857,25.6571428571429,15.0285714285714
11002,"Antwerpen",42,31.0857142857143,1.11428571428571,25.6857142857143,18.8428571428571,9.5
11002,"Antwerpen",43,21.8428571428571,0.971428571428571,24.5714285714286,18.7571428571429,10.3
11002,"Antwerpen",44,27,0.957142857142857,24.4285714285714,15.0142857142857,7.68571428571429
11002,"Antwerpen",45,15.6285714285714,1.68571428571429,35.2285714285714,26.9714285714286,15.1714285714286
11002,"Antwerpen",46,10.4857142857143,1.27142857142857,28,27.7285714285714,18.8428571428571
11002,"Antwerpen",47,13.9,1.75714285714286,33.7142857142857,25.6714285714286,16.3714285714286
11002,"Antwerpen",48,28.6,0.728571428571429,26.9857142857143,12.9571428571429,7.2
11002,"Antwerpen",49,26.5571428571429,0.757142857142857,25.0714285714286,14.8,8.52857142857143
11002,"Antwerpen",50,13,1.48571428571429,31.7428571428571,22.6571428571429,14.1857142857143
11002,"Antwerpen",51,15.6,1.71428571428571,34.1571428571429,25.2142857142857,16.6285714285714
11002,"Antwerpen",52,24.1625,0.7625,18.6375,15.9875,10.2
11004,"Boechout",1,21.8142857142857,0.585714285714286,13,19.2714285714286,14.8428571428571
11004,"Boechout",2,27.1428571428571,1.02857142857143,21.4285714285714,18.9714285714286,13.3857142857143
