"","mcp_code","province","region","month","week_num","cases_per_week"
"35193",92003,"Namur","Wallonia",8,32,15
"35194",92003,"Namur","Wallonia",8,33,41
"35195",92003,"Namur","Wallonia",8,34,35
"35196",92003,"Namur","Wallonia",8,35,20
"35197",92003,"Namur","Wallonia",9,35,13
"35198",92003,"Namur","Wallonia",9,36,31
"35199",92003,"Namur","Wallonia",9,37,54
"35200",92003,"Namur","Wallonia",9,38,35
"35201",92003,"Namur","Wallonia",9,39,47
"35202",92003,"Namur","Wallonia",10,40,60
"35203",92003,"Namur","Wallonia",10,41,71
"35204",92003,"Namur","Wallonia",10,42,85
"35205",92003,"Namur","Wallonia",10,43,158
"35206",92003,"Namur","Wallonia",10,44,42
"35207",92003,"Namur","Wallonia",11,44,83
"35208",92003,"Namur","Wallonia",11,45,130
"35209",92003,"Namur","Wallonia",11,46,301
"35210",92003,"Namur","Wallonia",11,47,300
"35211",92003,"Namur","Wallonia",11,48,209
"35212",92003,"Namur","Wallonia",12,48,83
"35213",92003,"Namur","Wallonia",12,49,266
"35214",92003,"Namur","Wallonia",12,50,147
"35215",92003,"Namur","Wallonia",12,51,100
"35216",92003,"Namur","Wallonia",12,52,169
"35217",92003,"Namur","Wallonia",12,53,41
"35218",92006,"Namur","Wallonia",1,1,8
"35219",92006,"Namur","Wallonia",1,2,10
"35220",92006,"Namur","Wallonia",1,3,10
"35221",92006,"Namur","Wallonia",1,4,15
"35222",92006,"Namur","Wallonia",1,5,0
"35223",92006,"Namur","Wallonia",2,5,8
"35224",92006,"Namur","Wallonia",2,6,10
"35225",92006,"Namur","Wallonia",2,7,15
"35226",92006,"Namur","Wallonia",2,8,10
"35227",92006,"Namur","Wallonia",2,9,5
"35228",92006,"Namur","Wallonia",3,9,15
"35229",92006,"Namur","Wallonia",3,10,10
"35230",92006,"Namur","Wallonia",3,11,30
"35231",92006,"Namur","Wallonia",3,12,42
"35232",92006,"Namur","Wallonia",3,13,24
"35233",92006,"Namur","Wallonia",4,13,6
"35234",92006,"Namur","Wallonia",4,14,26
"35235",92006,"Namur","Wallonia",4,15,17
"35236",92006,"Namur","Wallonia",4,16,38
"35237",92006,"Namur","Wallonia",4,17,19
"35238",92006,"Namur","Wallonia",4,18,6
"35239",92006,"Namur","Wallonia",5,18,26
"35240",92006,"Namur","Wallonia",5,19,11
"35241",92006,"Namur","Wallonia",5,20,6
"35242",92006,"Namur","Wallonia",5,21,5
"35243",92006,"Namur","Wallonia",5,22,2
"35244",92006,"Namur","Wallonia",6,22,0
"35245",92006,"Namur","Wallonia",6,23,0
"35246",92006,"Namur","Wallonia",6,24,0
"35247",92006,"Namur","Wallonia",6,25,0
"35248",92006,"Namur","Wallonia",6,26,0
"35249",92006,"Namur","Wallonia",7,26,4
"35250",92006,"Namur","Wallonia",7,27,6
"35251",92006,"Namur","Wallonia",7,28,10
"35252",92006,"Namur","Wallonia",7,29,11
"35253",92006,"Namur","Wallonia",7,30,7
"35254",92006,"Namur","Wallonia",7,31,3
"35255",92006,"Namur","Wallonia",8,31,5
"35256",92006,"Namur","Wallonia",8,32,10
"35257",92006,"Namur","Wallonia",8,33,8
"35258",92006,"Namur","Wallonia",8,34,15
"35259",92006,"Namur","Wallonia",8,35,3
"35260",92006,"Namur","Wallonia",9,35,4
"35261",92006,"Namur","Wallonia",9,36,6
"35262",92006,"Namur","Wallonia",9,37,11
"35263",92006,"Namur","Wallonia",9,38,7
"35264",92006,"Namur","Wallonia",9,39,8
"35265",92006,"Namur","Wallonia",10,40,18
"35266",92006,"Namur","Wallonia",10,41,17
"35267",92006,"Namur","Wallonia",10,42,31
"35268",92006,"Namur","Wallonia",10,43,56
"35269",92006,"Namur","Wallonia",10,44,11
"35270",92006,"Namur","Wallonia",11,44,14
"35271",92006,"Namur","Wallonia",11,45,49
"35272",92006,"Namur","Wallonia",11,46,92
"35273",92006,"Namur","Wallonia",11,47,73
"35274",92006,"Namur","Wallonia",11,48,73
"35275",92006,"Namur","Wallonia",12,48,26
"35276",92006,"Namur","Wallonia",12,49,82
"35277",92006,"Namur","Wallonia",12,50,46
"35278",92006,"Namur","Wallonia",12,51,13
"35279",92006,"Namur","Wallonia",12,52,33
"35280",92006,"Namur","Wallonia",12,53,10
"35281",92035,"Namur","Wallonia",1,1,19
"35282",92035,"Namur","Wallonia",1,2,18
"35283",92035,"Namur","Wallonia",1,3,21
"35284",92035,"Namur","Wallonia",1,4,22
"35285",92035,"Namur","Wallonia",1,5,3
"35286",92035,"Namur","Wallonia",2,5,12
"35287",92035,"Namur","Wallonia",2,6,16
"35288",92035,"Namur","Wallonia",2,7,14
"35289",92035,"Namur","Wallonia",2,8,22
"35290",92035,"Namur","Wallonia",2,9,6
"35291",92035,"Namur","Wallonia",3,9,16
"35292",92035,"Namur","Wallonia",3,10,26
"35293",92035,"Namur","Wallonia",3,11,27
"35294",92035,"Namur","Wallonia",3,12,57
"35295",92035,"Namur","Wallonia",3,13,54
"35296",92035,"Namur","Wallonia",4,13,14
"35297",92035,"Namur","Wallonia",4,14,55
"35298",92035,"Namur","Wallonia",4,15,52
"35299",92035,"Namur","Wallonia",4,16,49
"35300",92035,"Namur","Wallonia",4,17,43
"35301",92035,"Namur","Wallonia",4,18,13
"35302",92035,"Namur","Wallonia",5,18,42
"35303",92035,"Namur","Wallonia",5,19,33
"35304",92035,"Namur","Wallonia",5,20,25
"35305",92035,"Namur","Wallonia",5,21,20
"35306",92035,"Namur","Wallonia",5,22,6
"35307",92035,"Namur","Wallonia",6,22,7
"35308",92035,"Namur","Wallonia",6,23,6
"35309",92035,"Namur","Wallonia",6,24,5
"35310",92035,"Namur","Wallonia",6,25,9
"35311",92035,"Namur","Wallonia",6,26,0
"35312",92035,"Namur","Wallonia",7,26,3
"35313",92035,"Namur","Wallonia",7,27,6
"35314",92035,"Namur","Wallonia",7,28,8
"35315",92035,"Namur","Wallonia",7,29,9
"35316",92035,"Namur","Wallonia",7,30,14
"35317",92035,"Namur","Wallonia",7,31,0
"35318",92035,"Namur","Wallonia",8,31,8
"35319",92035,"Namur","Wallonia",8,32,15
"35320",92035,"Namur","Wallonia",8,33,8
"35321",92035,"Namur","Wallonia",8,34,12
"35322",92035,"Namur","Wallonia",8,35,4
"35323",92035,"Namur","Wallonia",9,35,3
"35324",92035,"Namur","Wallonia",9,36,17
"35325",92035,"Namur","Wallonia",9,37,14
"35326",92035,"Namur","Wallonia",9,38,10
"35327",92035,"Namur","Wallonia",9,39,23
"35328",92035,"Namur","Wallonia",10,40,26
"35329",92035,"Namur","Wallonia",10,41,28
"35330",92035,"Namur","Wallonia",10,42,48
"35331",92035,"Namur","Wallonia",10,43,79
"35332",92035,"Namur","Wallonia",10,44,26
"35333",92035,"Namur","Wallonia",11,44,51
"35334",92035,"Namur","Wallonia",11,45,99
"35335",92035,"Namur","Wallonia",11,46,156
"35336",92035,"Namur","Wallonia",11,47,162
"35337",92035,"Namur","Wallonia",11,48,100
"35338",92035,"Namur","Wallonia",12,48,49
"35339",92035,"Namur","Wallonia",12,49,143
"35340",92035,"Namur","Wallonia",12,50,121
"35341",92035,"Namur","Wallonia",12,51,60
"35342",92035,"Namur","Wallonia",12,52,104
"35343",92035,"Namur","Wallonia",12,53,11
"35344",92045,"Namur","Wallonia",1,1,15
"35345",92045,"Namur","Wallonia",1,2,14
"35346",92045,"Namur","Wallonia",1,3,10
"35347",92045,"Namur","Wallonia",1,4,10
"35348",92045,"Namur","Wallonia",1,5,2
"35349",92045,"Namur","Wallonia",2,5,15
"35350",92045,"Namur","Wallonia",2,6,5
"35351",92045,"Namur","Wallonia",2,7,10
"35352",92045,"Namur","Wallonia",2,8,19
"35353",92045,"Namur","Wallonia",2,9,3
"35354",92045,"Namur","Wallonia",3,9,8
"35355",92045,"Namur","Wallonia",3,10,21
"35356",92045,"Namur","Wallonia",3,11,29
"35357",92045,"Namur","Wallonia",3,12,44
"35358",92045,"Namur","Wallonia",3,13,29
"35359",92045,"Namur","Wallonia",4,13,5
"35360",92045,"Namur","Wallonia",4,14,32
"35361",92045,"Namur","Wallonia",4,15,38
"35362",92045,"Namur","Wallonia",4,16,23
"35363",92045,"Namur","Wallonia",4,17,22
"35364",92045,"Namur","Wallonia",4,18,0
"35365",92045,"Namur","Wallonia",5,18,14
"35366",92045,"Namur","Wallonia",5,19,11
"35367",92045,"Namur","Wallonia",5,20,17
"35368",92045,"Namur","Wallonia",5,21,11
"35369",92045,"Namur","Wallonia",5,22,11
"35370",92045,"Namur","Wallonia",6,22,3
"35371",92045,"Namur","Wallonia",6,23,9
"35372",92045,"Namur","Wallonia",6,24,7
"35373",92045,"Namur","Wallonia",6,25,0
"35374",92045,"Namur","Wallonia",6,26,0
"35375",92045,"Namur","Wallonia",7,26,0
"35376",92045,"Namur","Wallonia",7,27,3
"35377",92045,"Namur","Wallonia",7,28,7
"35378",92045,"Namur","Wallonia",7,29,5
"35379",92045,"Namur","Wallonia",7,30,3
"35380",92045,"Namur","Wallonia",7,31,1
"35381",92045,"Namur","Wallonia",8,31,5
"35382",92045,"Namur","Wallonia",8,32,7
"35383",92045,"Namur","Wallonia",8,33,8
"35384",92045,"Namur","Wallonia",8,34,8
"35385",92045,"Namur","Wallonia",8,35,3
"35386",92045,"Namur","Wallonia",9,35,3
"35387",92045,"Namur","Wallonia",9,36,6
"35388",92045,"Namur","Wallonia",9,37,10
"35389",92045,"Namur","Wallonia",9,38,16
"35390",92045,"Namur","Wallonia",9,39,9
"35391",92045,"Namur","Wallonia",10,40,4
"35392",92045,"Namur","Wallonia",10,41,16
"35393",92045,"Namur","Wallonia",10,42,34
"35394",92045,"Namur","Wallonia",10,43,20
"35395",92045,"Namur","Wallonia",10,44,4
"35396",92045,"Namur","Wallonia",11,44,40
"35397",92045,"Namur","Wallonia",11,45,82
"35398",92045,"Namur","Wallonia",11,46,88
"35399",92045,"Namur","Wallonia",11,47,59
"35400",92045,"Namur","Wallonia",11,48,63
"35401",92045,"Namur","Wallonia",12,48,34
"35402",92045,"Namur","Wallonia",12,49,90
"35403",92045,"Namur","Wallonia",12,50,53
"35404",92045,"Namur","Wallonia",12,51,38
"35405",92045,"Namur","Wallonia",12,52,53
"35406",92045,"Namur","Wallonia",12,53,5
"35407",92048,"Namur","Wallonia",1,1,14
"35408",92048,"Namur","Wallonia",1,2,6
"35409",92048,"Namur","Wallonia",1,3,2
"35410",92048,"Namur","Wallonia",1,4,13
"35411",92048,"Namur","Wallonia",1,5,7
"35412",92048,"Namur","Wallonia",2,5,11
"35413",92048,"Namur","Wallonia",2,6,7
"35414",92048,"Namur","Wallonia",2,7,16
"35415",92048,"Namur","Wallonia",2,8,25
"35416",92048,"Namur","Wallonia",2,9,4
"35417",92048,"Namur","Wallonia",3,9,20
"35418",92048,"Namur","Wallonia",3,10,34
"35419",92048,"Namur","Wallonia",3,11,45
"35420",92048,"Namur","Wallonia",3,12,62
"35421",92048,"Namur","Wallonia",3,13,50
"35422",92048,"Namur","Wallonia",4,13,9
"35423",92048,"Namur","Wallonia",4,14,53
"35424",92048,"Namur","Wallonia",4,15,35
"35425",92048,"Namur","Wallonia",4,16,40
"35426",92048,"Namur","Wallonia",4,17,23
"35427",92048,"Namur","Wallonia",4,18,2
"35428",92048,"Namur","Wallonia",5,18,19
"35429",92048,"Namur","Wallonia",5,19,10
"35430",92048,"Namur","Wallonia",5,20,24
"35431",92048,"Namur","Wallonia",5,21,16
"35432",92048,"Namur","Wallonia",5,22,10
"35433",92048,"Namur","Wallonia",6,22,3
"35434",92048,"Namur","Wallonia",6,23,9
"35435",92048,"Namur","Wallonia",6,24,8
"35436",92048,"Namur","Wallonia",6,25,7
"35437",92048,"Namur","Wallonia",6,26,0
"35438",92048,"Namur","Wallonia",7,26,0
"35439",92048,"Namur","Wallonia",7,27,1
"35440",92048,"Namur","Wallonia",7,28,9
"35441",92048,"Namur","Wallonia",7,29,9
"35442",92048,"Namur","Wallonia",7,30,10
"35443",92048,"Namur","Wallonia",7,31,0
"35444",92048,"Namur","Wallonia",8,31,3
"35445",92048,"Namur","Wallonia",8,32,4
"35446",92048,"Namur","Wallonia",8,33,15
"35447",92048,"Namur","Wallonia",8,34,8
"35448",92048,"Namur","Wallonia",8,35,9
"35449",92048,"Namur","Wallonia",9,35,2
"35450",92048,"Namur","Wallonia",9,36,15
"35451",92048,"Namur","Wallonia",9,37,6
"35452",92048,"Namur","Wallonia",9,38,10
"35453",92048,"Namur","Wallonia",9,39,15
"35454",92048,"Namur","Wallonia",10,40,7
"35455",92048,"Namur","Wallonia",10,41,24
"35456",92048,"Namur","Wallonia",10,42,35
"35457",92048,"Namur","Wallonia",10,43,25
"35458",92048,"Namur","Wallonia",10,44,12
"35459",92048,"Namur","Wallonia",11,44,29
"35460",92048,"Namur","Wallonia",11,45,66
"35461",92048,"Namur","Wallonia",11,46,86
"35462",92048,"Namur","Wallonia",11,47,91
"35463",92048,"Namur","Wallonia",11,48,68
"35464",92048,"Namur","Wallonia",12,48,34
"35465",92048,"Namur","Wallonia",12,49,112
"35466",92048,"Namur","Wallonia",12,50,72
"35467",92048,"Namur","Wallonia",12,51,36
"35468",92048,"Namur","Wallonia",12,52,61
"35469",92048,"Namur","Wallonia",12,53,5
"35470",92054,"Namur","Wallonia",1,1,9
"35471",92054,"Namur","Wallonia",1,2,6
"35472",92054,"Namur","Wallonia",1,3,10
"35473",92054,"Namur","Wallonia",1,4,0
"35474",92054,"Namur","Wallonia",1,5,6
"35475",92054,"Namur","Wallonia",2,5,2
"35476",92054,"Namur","Wallonia",2,6,12
"35477",92054,"Namur","Wallonia",2,7,22
"35478",92054,"Namur","Wallonia",2,8,9
"35479",92054,"Namur","Wallonia",2,9,5
"35480",92054,"Namur","Wallonia",3,9,9
"35481",92054,"Namur","Wallonia",3,10,11
"35482",92054,"Namur","Wallonia",3,11,11
"35483",92054,"Namur","Wallonia",3,12,21
"35484",92054,"Namur","Wallonia",3,13,15
"35485",92054,"Namur","Wallonia",4,13,9
"35486",92054,"Namur","Wallonia",4,14,22
"35487",92054,"Namur","Wallonia",4,15,37
"35488",92054,"Namur","Wallonia",4,16,27
"35489",92054,"Namur","Wallonia",4,17,26
"35490",92054,"Namur","Wallonia",4,18,3
"35491",92054,"Namur","Wallonia",5,18,18
"35492",92054,"Namur","Wallonia",5,19,8
"35493",92054,"Namur","Wallonia",5,20,17
"35494",92054,"Namur","Wallonia",5,21,17
"35495",92054,"Namur","Wallonia",5,22,11
"35496",92054,"Namur","Wallonia",6,22,5
"35497",92054,"Namur","Wallonia",6,23,3
"35498",92054,"Namur","Wallonia",6,24,2
"35499",92054,"Namur","Wallonia",6,25,6
"35500",92054,"Namur","Wallonia",6,26,3
"35501",92054,"Namur","Wallonia",7,26,0
"35502",92054,"Namur","Wallonia",7,27,2
"35503",92054,"Namur","Wallonia",7,28,1
"35504",92054,"Namur","Wallonia",7,29,6
"35505",92054,"Namur","Wallonia",7,30,9
"35506",92054,"Namur","Wallonia",7,31,2
"35507",92054,"Namur","Wallonia",8,31,2
"35508",92054,"Namur","Wallonia",8,32,3
"35509",92054,"Namur","Wallonia",8,33,4
"35510",92054,"Namur","Wallonia",8,34,4
"35511",92054,"Namur","Wallonia",8,35,3
"35512",92054,"Namur","Wallonia",9,35,1
"35513",92054,"Namur","Wallonia",9,36,0
"35514",92054,"Namur","Wallonia",9,37,7
"35515",92054,"Namur","Wallonia",9,38,8
"35516",92054,"Namur","Wallonia",9,39,8
"35517",92054,"Namur","Wallonia",10,40,13
"35518",92054,"Namur","Wallonia",10,41,19
"35519",92054,"Namur","Wallonia",10,42,50
"35520",92054,"Namur","Wallonia",10,43,74
"35521",92054,"Namur","Wallonia",10,44,18
"35522",92054,"Namur","Wallonia",11,44,22
"35523",92054,"Namur","Wallonia",11,45,59
"35524",92054,"Namur","Wallonia",11,46,85
"35525",92054,"Namur","Wallonia",11,47,74
"35526",92054,"Namur","Wallonia",11,48,52
"35527",92054,"Namur","Wallonia",12,48,14
"35528",92054,"Namur","Wallonia",12,49,64
"35529",92054,"Namur","Wallonia",12,50,29
"35530",92054,"Namur","Wallonia",12,51,27
"35531",92054,"Namur","Wallonia",12,52,30
"35532",92054,"Namur","Wallonia",12,53,6
"35533",92087,"Namur","Wallonia",1,1,19
"35534",92087,"Namur","Wallonia",1,2,9
"35535",92087,"Namur","Wallonia",1,3,15
"35536",92087,"Namur","Wallonia",1,4,12
"35537",92087,"Namur","Wallonia",1,5,11
"35538",92087,"Namur","Wallonia",2,5,22
"35539",92087,"Namur","Wallonia",2,6,22
"35540",92087,"Namur","Wallonia",2,7,17
"35541",92087,"Namur","Wallonia",2,8,12
"35542",92087,"Namur","Wallonia",2,9,7
"35543",92087,"Namur","Wallonia",3,9,20
"35544",92087,"Namur","Wallonia",3,10,21
"35545",92087,"Namur","Wallonia",3,11,57
"35546",92087,"Namur","Wallonia",3,12,77
"35547",92087,"Namur","Wallonia",3,13,72
"35548",92087,"Namur","Wallonia",4,13,12
"35549",92087,"Namur","Wallonia",4,14,82
"35550",92087,"Namur","Wallonia",4,15,75
"35551",92087,"Namur","Wallonia",4,16,39
"35552",92087,"Namur","Wallonia",4,17,59
"35553",92087,"Namur","Wallonia",4,18,5
"35554",92087,"Namur","Wallonia",5,18,42
"35555",92087,"Namur","Wallonia",5,19,21
"35556",92087,"Namur","Wallonia",5,20,25
"35557",92087,"Namur","Wallonia",5,21,25
"35558",92087,"Namur","Wallonia",5,22,6
"35559",92087,"Namur","Wallonia",6,22,6
"35560",92087,"Namur","Wallonia",6,23,8
"35561",92087,"Namur","Wallonia",6,24,7
"35562",92087,"Namur","Wallonia",6,25,6
"35563",92087,"Namur","Wallonia",6,26,4
"35564",92087,"Namur","Wallonia",7,26,0
"35565",92087,"Namur","Wallonia",7,27,4
"35566",92087,"Namur","Wallonia",7,28,6
"35567",92087,"Namur","Wallonia",7,29,5
"35568",92087,"Namur","Wallonia",7,30,6
"35569",92087,"Namur","Wallonia",7,31,0
"35570",92087,"Namur","Wallonia",8,31,3
"35571",92087,"Namur","Wallonia",8,32,12
"35572",92087,"Namur","Wallonia",8,33,10
"35573",92087,"Namur","Wallonia",8,34,13
"35574",92087,"Namur","Wallonia",8,35,8
"35575",92087,"Namur","Wallonia",9,35,3
"35576",92087,"Namur","Wallonia",9,36,9
"35577",92087,"Namur","Wallonia",9,37,15
"35578",92087,"Namur","Wallonia",9,38,8
"35579",92087,"Namur","Wallonia",9,39,13
"35580",92087,"Namur","Wallonia",10,40,17
"35581",92087,"Namur","Wallonia",10,41,15
"35582",92087,"Namur","Wallonia",10,42,31
"35583",92087,"Namur","Wallonia",10,43,41
"35584",92087,"Namur","Wallonia",10,44,13
"35585",92087,"Namur","Wallonia",11,44,44
"35586",92087,"Namur","Wallonia",11,45,91
"35587",92087,"Namur","Wallonia",11,46,101
"35588",92087,"Namur","Wallonia",11,47,105
"35589",92087,"Namur","Wallonia",11,48,77
"35590",92087,"Namur","Wallonia",12,48,43
"35591",92087,"Namur","Wallonia",12,49,110
"35592",92087,"Namur","Wallonia",12,50,76
"35593",92087,"Namur","Wallonia",12,51,68
"35594",92087,"Namur","Wallonia",12,52,55
"35595",92087,"Namur","Wallonia",12,53,14
"35596",92094,"Namur","Wallonia",1,1,101
"35597",92094,"Namur","Wallonia",1,2,95
"35598",92094,"Namur","Wallonia",1,3,126
"35599",92094,"Namur","Wallonia",1,4,99
"35600",92094,"Namur","Wallonia",1,5,54
"35601",92094,"Namur","Wallonia",2,5,112
"35602",92094,"Namur","Wallonia",2,6,129
"35603",92094,"Namur","Wallonia",2,7,139
"35604",92094,"Namur","Wallonia",2,8,132
"35605",92094,"Namur","Wallonia",2,9,43
"35606",92094,"Namur","Wallonia",3,9,107
"35607",92094,"Namur","Wallonia",3,10,205
"35608",92094,"Namur","Wallonia",3,11,377
"35609",92094,"Namur","Wallonia",3,12,634
"35610",92094,"Namur","Wallonia",3,13,411
"35611",92094,"Namur","Wallonia",4,13,77
"35612",92094,"Namur","Wallonia",4,14,387
"35613",92094,"Namur","Wallonia",4,15,296
"35614",92094,"Namur","Wallonia",4,16,269
"35615",92094,"Namur","Wallonia",4,17,216
"35616",92094,"Namur","Wallonia",4,18,39
"35617",92094,"Namur","Wallonia",5,18,182
"35618",92094,"Namur","Wallonia",5,19,135
"35619",92094,"Namur","Wallonia",5,20,147
"35620",92094,"Namur","Wallonia",5,21,101
"35621",92094,"Namur","Wallonia",5,22,22
"35622",92094,"Namur","Wallonia",6,22,19
"35623",92094,"Namur","Wallonia",6,23,12
"35624",92094,"Namur","Wallonia",6,24,15
"35625",92094,"Namur","Wallonia",6,25,10
"35626",92094,"Namur","Wallonia",6,26,12
"35627",92094,"Namur","Wallonia",7,26,5
"35628",92094,"Namur","Wallonia",7,27,29
"35629",92094,"Namur","Wallonia",7,28,49
"35630",92094,"Namur","Wallonia",7,29,39
"35631",92094,"Namur","Wallonia",7,30,54
"35632",92094,"Namur","Wallonia",7,31,9
"35633",92094,"Namur","Wallonia",8,31,49
"35634",92094,"Namur","Wallonia",8,32,64
"35635",92094,"Namur","Wallonia",8,33,105
"35636",92094,"Namur","Wallonia",8,34,105
"35637",92094,"Namur","Wallonia",8,35,67
"35638",92094,"Namur","Wallonia",9,35,25
"35639",92094,"Namur","Wallonia",9,36,136
"35640",92094,"Namur","Wallonia",9,37,129
"35641",92094,"Namur","Wallonia",9,38,214
"35642",92094,"Namur","Wallonia",9,39,166
"35643",92094,"Namur","Wallonia",10,40,140
"35644",92094,"Namur","Wallonia",10,41,212
"35645",92094,"Namur","Wallonia",10,42,423
"35646",92094,"Namur","Wallonia",10,43,551
"35647",92094,"Namur","Wallonia",10,44,156
"35648",92094,"Namur","Wallonia",11,44,337
"35649",92094,"Namur","Wallonia",11,45,602
"35650",92094,"Namur","Wallonia",11,46,874
"35651",92094,"Namur","Wallonia",11,47,794
"35652",92094,"Namur","Wallonia",11,48,632
"35653",92094,"Namur","Wallonia",12,48,240
"35654",92094,"Namur","Wallonia",12,49,788
"35655",92094,"Namur","Wallonia",12,50,559
"35656",92094,"Namur","Wallonia",12,51,454
"35657",92094,"Namur","Wallonia",12,52,613
"35658",92094,"Namur","Wallonia",12,53,109
"35659",92097,"Namur","Wallonia",1,1,7
"35660",92097,"Namur","Wallonia",1,2,12
"35661",92097,"Namur","Wallonia",1,3,1
"35662",92097,"Namur","Wallonia",1,4,7
"35663",92097,"Namur","Wallonia",1,5,0
"35664",92097,"Namur","Wallonia",2,5,4
"35665",92097,"Namur","Wallonia",2,6,7
"35666",92097,"Namur","Wallonia",2,7,15
"35667",92097,"Namur","Wallonia",2,8,16
"35668",92097,"Namur","Wallonia",2,9,4
"35669",92097,"Namur","Wallonia",3,9,8
"35670",92097,"Namur","Wallonia",3,10,11
"35671",92097,"Namur","Wallonia",3,11,11
"35672",92097,"Namur","Wallonia",3,12,22
"35673",92097,"Namur","Wallonia",3,13,29
"35674",92097,"Namur","Wallonia",4,13,3
"35675",92097,"Namur","Wallonia",4,14,28
"35676",92097,"Namur","Wallonia",4,15,22
"35677",92097,"Namur","Wallonia",4,16,12
"35678",92097,"Namur","Wallonia",4,17,8
"35679",92097,"Namur","Wallonia",4,18,1
"35680",92097,"Namur","Wallonia",5,18,20
"35681",92097,"Namur","Wallonia",5,19,17
"35682",92097,"Namur","Wallonia",5,20,5
"35683",92097,"Namur","Wallonia",5,21,4
"35684",92097,"Namur","Wallonia",5,22,0
"35685",92097,"Namur","Wallonia",6,22,2
"35686",92097,"Namur","Wallonia",6,23,8
"35687",92097,"Namur","Wallonia",6,24,5
"35688",92097,"Namur","Wallonia",6,25,3
"35689",92097,"Namur","Wallonia",6,26,0
"35690",92097,"Namur","Wallonia",7,26,0
"35691",92097,"Namur","Wallonia",7,27,13
"35692",92097,"Namur","Wallonia",7,28,6
"35693",92097,"Namur","Wallonia",7,29,10
"35694",92097,"Namur","Wallonia",7,30,6
"35695",92097,"Namur","Wallonia",7,31,1
"35696",92097,"Namur","Wallonia",8,31,5
"35697",92097,"Namur","Wallonia",8,32,4
"35698",92097,"Namur","Wallonia",8,33,4
"35699",92097,"Namur","Wallonia",8,34,5
"35700",92097,"Namur","Wallonia",8,35,2
"35701",92097,"Namur","Wallonia",9,35,0
"35702",92097,"Namur","Wallonia",9,36,9
"35703",92097,"Namur","Wallonia",9,37,7
"35704",92097,"Namur","Wallonia",9,38,5
"35705",92097,"Namur","Wallonia",9,39,10
"35706",92097,"Namur","Wallonia",10,40,12
"35707",92097,"Namur","Wallonia",10,41,16
"35708",92097,"Namur","Wallonia",10,42,15
"35709",92097,"Namur","Wallonia",10,43,33
"35710",92097,"Namur","Wallonia",10,44,8
"35711",92097,"Namur","Wallonia",11,44,25
"35712",92097,"Namur","Wallonia",11,45,45
"35713",92097,"Namur","Wallonia",11,46,46
"35714",92097,"Namur","Wallonia",11,47,57
"35715",92097,"Namur","Wallonia",11,48,32
"35716",92097,"Namur","Wallonia",12,48,15
"35717",92097,"Namur","Wallonia",12,49,51
"35718",92097,"Namur","Wallonia",12,50,40
"35719",92097,"Namur","Wallonia",12,51,18
"35720",92097,"Namur","Wallonia",12,52,37
"35721",92097,"Namur","Wallonia",12,53,6
"35722",92101,"Namur","Wallonia",1,1,8
"35723",92101,"Namur","Wallonia",1,2,16
"35724",92101,"Namur","Wallonia",1,3,10
"35725",92101,"Namur","Wallonia",1,4,7
"35726",92101,"Namur","Wallonia",1,5,2
"35727",92101,"Namur","Wallonia",2,5,5
"35728",92101,"Namur","Wallonia",2,6,8
"35729",92101,"Namur","Wallonia",2,7,15
"35730",92101,"Namur","Wallonia",2,8,8
"35731",92101,"Namur","Wallonia",2,9,5
"35732",92101,"Namur","Wallonia",3,9,14
"35733",92101,"Namur","Wallonia",3,10,20
"35734",92101,"Namur","Wallonia",3,11,26
"35735",92101,"Namur","Wallonia",3,12,56
"35736",92101,"Namur","Wallonia",3,13,33
"35737",92101,"Namur","Wallonia",4,13,13
"35738",92101,"Namur","Wallonia",4,14,34
"35739",92101,"Namur","Wallonia",4,15,42
"35740",92101,"Namur","Wallonia",4,16,24
"35741",92101,"Namur","Wallonia",4,17,23
"35742",92101,"Namur","Wallonia",4,18,1
"35743",92101,"Namur","Wallonia",5,18,8
"35744",92101,"Namur","Wallonia",5,19,13
"35745",92101,"Namur","Wallonia",5,20,24
"35746",92101,"Namur","Wallonia",5,21,13
"35747",92101,"Namur","Wallonia",5,22,8
"35748",92101,"Namur","Wallonia",6,22,4
"35749",92101,"Namur","Wallonia",6,23,6
"35750",92101,"Namur","Wallonia",6,24,2
"35751",92101,"Namur","Wallonia",6,25,4
"35752",92101,"Namur","Wallonia",6,26,2
"35753",92101,"Namur","Wallonia",7,26,0
"35754",92101,"Namur","Wallonia",7,27,12
"35755",92101,"Namur","Wallonia",7,28,12
"35756",92101,"Namur","Wallonia",7,29,13
"35757",92101,"Namur","Wallonia",7,30,10
"35758",92101,"Namur","Wallonia",7,31,1
"35759",92101,"Namur","Wallonia",8,31,3
"35760",92101,"Namur","Wallonia",8,32,15
"35761",92101,"Namur","Wallonia",8,33,12
"35762",92101,"Namur","Wallonia",8,34,17
"35763",92101,"Namur","Wallonia",8,35,8
"35764",92101,"Namur","Wallonia",9,35,0
"35765",92101,"Namur","Wallonia",9,36,4
"35766",92101,"Namur","Wallonia",9,37,19
"35767",92101,"Namur","Wallonia",9,38,19
"35768",92101,"Namur","Wallonia",9,39,15
"35769",92101,"Namur","Wallonia",10,40,7
"35770",92101,"Namur","Wallonia",10,41,26
"35771",92101,"Namur","Wallonia",10,42,75
"35772",92101,"Namur","Wallonia",10,43,98
"35773",92101,"Namur","Wallonia",10,44,33
"35774",92101,"Namur","Wallonia",11,44,26
